Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 524,288
Total batch size 524,288 => gradient accumulation steps: 1
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Muon: Grouping 80 params of shape torch.Size([1280, 1280]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([1280, 5120]), device cuda:0, dtype torch.float32
Muon: Grouping 20 params of shape torch.Size([5120, 1280]), device cuda:0, dtype torch.float32
Step 00000 | Validation bpb: 3.3011
step 00000/21400 (0.00%) | loss: 11.090355 | grad norm: 0.4270 | lrm: 1.00 | dt: 73303.53ms | tok/sec: 7,152 | mfu: 0.32 | total time: 0.00m
step 04483/21400 (20.95%) | loss: 2.996889 | grad norm: 0.2667 | lrm: 1.00 | dt: 481.89ms | tok/sec: 1,087,981 | mfu: 48.02 | total time: 36.68m
step 04484/21400 (20.95%) | loss: 3.007287 | grad norm: 0.1914 | lrm: 1.00 | dt: 481.29ms | tok/sec: 1,089,347 | mfu: 48.08 | total time: 36.69m
step 04485/21400 (20.96%) | loss: 3.005624 | grad norm: 0.1872 | lrm: 1.00 | dt: 479.24ms | tok/sec: 1,094,006 | mfu: 48.28 | total time: 36.70m
step 04486/21400 (20.96%) | loss: 3.013957 | grad norm: 0.1826 | lrm: 1.00 | dt: 478.74ms | tok/sec: 1,095,142 | mfu: 48.33 | total time: 36.71m
step 04487/21400 (20.97%) | loss: 3.003868 | grad norm: 0.1821 | lrm: 1.00 | dt: 479.96ms | tok/sec: 1,092,368 | mfu: 48.21 | total time: 36.71m
step 04488/21400 (20.97%) | loss: 2.994186 | grad norm: 0.1778 | lrm: 1.00 | dt: 480.62ms | tok/sec: 1,090,868 | mfu: 48.14 | total time: 36.72m
step 04489/21400 (20.98%) | loss: 3.012297 | grad norm: 0.1802 | lrm: 1.00 | dt: 479.52ms | tok/sec: 1,093,356 | mfu: 48.25 | total time: 36.73m
step 04490/21400 (20.98%) | loss: 3.014019 | grad norm: 0.2021 | lrm: 1.00 | dt: 480.47ms | tok/sec: 1,091,203 | mfu: 48.16 | total time: 36.74m
step 04491/21400 (20.99%) | loss: 3.006575 | grad norm: 0.1694 | lrm: 1.00 | dt: 478.73ms | tok/sec: 1,095,158 | mfu: 48.33 | total time: 36.75m
step 04492/21400 (20.99%) | loss: 3.019879 | grad norm: 0.1722 | lrm: 1.00 | dt: 479.47ms | tok/sec: 1,093,484 | mfu: 48.26 | total time: 36.75m
step 04493/21400 (21.00%) | loss: 3.020279 | grad norm: 0.1681 | lrm: 1.00 | dt: 479.25ms | tok/sec: 1,093,972 | mfu: 48.28 | total time: 36.76m
step 04494/21400 (21.00%) | loss: 3.016312 | grad norm: 0.1687 | lrm: 1.00 | dt: 480.15ms | tok/sec: 1,091,914 | mfu: 48.19 | total time: 36.77m
step 04495/21400 (21.00%) | loss: 3.013449 | grad norm: 0.1751 | lrm: 1.00 | dt: 481.25ms | tok/sec: 1,089,428 | mfu: 48.08 | total time: 36.78m
step 04496/21400 (21.01%) | loss: 3.017520 | grad norm: 0.1704 | lrm: 1.00 | dt: 480.76ms | tok/sec: 1,090,529 | mfu: 48.13 | total time: 36.79m
step 04497/21400 (21.01%) | loss: 3.017980 | grad norm: 0.1745 | lrm: 1.00 | dt: 481.57ms | tok/sec: 1,088,697 | mfu: 48.05 | total time: 36.79m
step 04498/21400 (21.02%) | loss: 2.999171 | grad norm: 0.2040 | lrm: 1.00 | dt: 480.39ms | tok/sec: 1,091,388 | mfu: 48.17 | total time: 36.80m
step 04499/21400 (21.02%) | loss: 3.004854 | grad norm: 0.1802 | lrm: 1.00 | dt: 480.29ms | tok/sec: 1,091,599 | mfu: 48.17 | total time: 36.81m
Step 04500 | Validation bpb: 0.8967
step 04500/21400 (21.03%) | loss: 2.995373 | grad norm: 0.1701 | lrm: 1.00 | dt: 482.84ms | tok/sec: 1,085,832 | mfu: 47.92 | total time: 36.82m
step 04501/21400 (21.03%) | loss: 2.997410 | grad norm: 0.1803 | lrm: 1.00 | dt: 479.38ms | tok/sec: 1,093,675 | mfu: 48.27 | total time: 36.83m
step 04502/21400 (21.04%) | loss: 2.988734 | grad norm: 0.1714 | lrm: 1.00 | dt: 480.43ms | tok/sec: 1,091,299 | mfu: 48.16 | total time: 36.84m
step 04503/21400 (21.04%) | loss: 2.972889 | grad norm: 0.1845 | lrm: 1.00 | dt: 480.66ms | tok/sec: 1,090,771 | mfu: 48.14 | total time: 36.84m
step 04504/21400 (21.05%) | loss: 2.980432 | grad norm: 0.2052 | lrm: 1.00 | dt: 481.77ms | tok/sec: 1,088,263 | mfu: 48.03 | total time: 36.85m
step 04505/21400 (21.05%) | loss: 2.993996 | grad norm: 0.1906 | lrm: 1.00 | dt: 479.72ms | tok/sec: 1,092,894 | mfu: 48.23 | total time: 36.86m
step 04506/21400 (21.06%) | loss: 2.991760 | grad norm: 0.1886 | lrm: 1.00 | dt: 481.59ms | tok/sec: 1,088,658 | mfu: 48.05 | total time: 36.87m
step 04507/21400 (21.06%) | loss: 2.989379 | grad norm: 0.1762 | lrm: 1.00 | dt: 479.28ms | tok/sec: 1,093,908 | mfu: 48.28 | total time: 36.88m
step 04508/21400 (21.07%) | loss: 2.988436 | grad norm: 0.1869 | lrm: 1.00 | dt: 480.86ms | tok/sec: 1,090,312 | mfu: 48.12 | total time: 36.88m
step 04509/21400 (21.07%) | loss: 3.005674 | grad norm: 0.1875 | lrm: 1.00 | dt: 480.85ms | tok/sec: 1,090,338 | mfu: 48.12 | total time: 36.89m
step 04510/21400 (21.07%) | loss: 3.005434 | grad norm: 0.1938 | lrm: 1.00 | dt: 479.61ms | tok/sec: 1,093,156 | mfu: 48.24 | total time: 36.90m
step 04511/21400 (21.08%) | loss: 3.004318 | grad norm: 0.1711 | lrm: 1.00 | dt: 482.42ms | tok/sec: 1,086,776 | mfu: 47.96 | total time: 36.91m
step 04512/21400 (21.08%) | loss: 3.009674 | grad norm: 0.1659 | lrm: 1.00 | dt: 479.92ms | tok/sec: 1,092,458 | mfu: 48.21 | total time: 36.92m
step 04513/21400 (21.09%) | loss: 3.026302 | grad norm: 0.1756 | lrm: 1.00 | dt: 480.58ms | tok/sec: 1,090,941 | mfu: 48.15 | total time: 36.92m
step 04514/21400 (21.09%) | loss: 3.031221 | grad norm: 0.1833 | lrm: 1.00 | dt: 481.01ms | tok/sec: 1,089,974 | mfu: 48.10 | total time: 36.93m
step 04515/21400 (21.10%) | loss: 3.032872 | grad norm: 0.1844 | lrm: 1.00 | dt: 478.49ms | tok/sec: 1,095,724 | mfu: 48.36 | total time: 36.94m
step 04516/21400 (21.10%) | loss: 3.039620 | grad norm: 0.1754 | lrm: 1.00 | dt: 480.80ms | tok/sec: 1,090,447 | mfu: 48.12 | total time: 36.95m
step 04517/21400 (21.11%) | loss: 3.033322 | grad norm: 0.1788 | lrm: 1.00 | dt: 479.90ms | tok/sec: 1,092,495 | mfu: 48.21 | total time: 36.96m
step 04518/21400 (21.11%) | loss: 3.032886 | grad norm: 0.1717 | lrm: 1.00 | dt: 480.61ms | tok/sec: 1,090,871 | mfu: 48.14 | total time: 36.96m
step 04519/21400 (21.12%) | loss: 3.031320 | grad norm: 0.1974 | lrm: 1.00 | dt: 480.08ms | tok/sec: 1,092,084 | mfu: 48.20 | total time: 36.97m
step 04520/21400 (21.12%) | loss: 3.019574 | grad norm: 0.1774 | lrm: 1.00 | dt: 479.54ms | tok/sec: 1,093,322 | mfu: 48.25 | total time: 36.98m
step 04521/21400 (21.13%) | loss: 3.001211 | grad norm: 0.1754 | lrm: 1.00 | dt: 480.93ms | tok/sec: 1,090,165 | mfu: 48.11 | total time: 36.99m
step 04522/21400 (21.13%) | loss: 2.993806 | grad norm: 0.1744 | lrm: 1.00 | dt: 478.84ms | tok/sec: 1,094,915 | mfu: 48.32 | total time: 37.00m
step 04523/21400 (21.14%) | loss: 2.970375 | grad norm: 0.1992 | lrm: 1.00 | dt: 480.56ms | tok/sec: 1,091,000 | mfu: 48.15 | total time: 37.00m
step 04524/21400 (21.14%) | loss: 2.982476 | grad norm: 0.1870 | lrm: 1.00 | dt: 484.22ms | tok/sec: 1,082,744 | mfu: 47.78 | total time: 37.01m
step 04525/21400 (21.14%) | loss: 2.987868 | grad norm: 0.1705 | lrm: 1.00 | dt: 484.62ms | tok/sec: 1,081,862 | mfu: 47.75 | total time: 37.02m
step 04526/21400 (21.15%) | loss: 2.985013 | grad norm: 0.1731 | lrm: 1.00 | dt: 480.51ms | tok/sec: 1,091,108 | mfu: 48.15 | total time: 37.03m
step 04527/21400 (21.15%) | loss: 2.972233 | grad norm: 0.1727 | lrm: 1.00 | dt: 479.90ms | tok/sec: 1,092,495 | mfu: 48.21 | total time: 37.04m
step 04528/21400 (21.16%) | loss: 2.970746 | grad norm: 0.1642 | lrm: 1.00 | dt: 481.78ms | tok/sec: 1,088,236 | mfu: 48.03 | total time: 37.04m
step 04529/21400 (21.16%) | loss: 3.013904 | grad norm: 0.2856 | lrm: 1.00 | dt: 480.70ms | tok/sec: 1,090,686 | mfu: 48.13 | total time: 37.05m
step 04530/21400 (21.17%) | loss: 3.018829 | grad norm: 0.1995 | lrm: 1.00 | dt: 480.97ms | tok/sec: 1,090,068 | mfu: 48.11 | total time: 37.06m
step 04531/21400 (21.17%) | loss: 3.023673 | grad norm: 0.1910 | lrm: 1.00 | dt: 479.78ms | tok/sec: 1,092,776 | mfu: 48.23 | total time: 37.07m
step 04532/21400 (21.18%) | loss: 3.023071 | grad norm: 0.1631 | lrm: 1.00 | dt: 480.77ms | tok/sec: 1,090,526 | mfu: 48.13 | total time: 37.08m
step 04533/21400 (21.18%) | loss: 3.027969 | grad norm: 0.1783 | lrm: 1.00 | dt: 479.16ms | tok/sec: 1,094,184 | mfu: 48.29 | total time: 37.08m
step 04534/21400 (21.19%) | loss: 3.031974 | grad norm: 0.2067 | lrm: 1.00 | dt: 479.42ms | tok/sec: 1,093,597 | mfu: 48.26 | total time: 37.09m
step 04535/21400 (21.19%) | loss: 3.028966 | grad norm: 0.1693 | lrm: 1.00 | dt: 480.79ms | tok/sec: 1,090,480 | mfu: 48.13 | total time: 37.10m
step 04536/21400 (21.20%) | loss: 3.025986 | grad norm: 0.1576 | lrm: 1.00 | dt: 480.35ms | tok/sec: 1,091,464 | mfu: 48.17 | total time: 37.11m
step 04537/21400 (21.20%) | loss: 3.018381 | grad norm: 0.1836 | lrm: 1.00 | dt: 481.03ms | tok/sec: 1,089,935 | mfu: 48.10 | total time: 37.12m
step 04538/21400 (21.21%) | loss: 2.993830 | grad norm: 0.1774 | lrm: 1.00 | dt: 481.57ms | tok/sec: 1,088,716 | mfu: 48.05 | total time: 37.12m
step 04539/21400 (21.21%) | loss: 2.995364 | grad norm: 0.1827 | lrm: 1.00 | dt: 481.91ms | tok/sec: 1,087,942 | mfu: 48.01 | total time: 37.13m
step 04540/21400 (21.21%) | loss: 3.004864 | grad norm: 0.1759 | lrm: 1.00 | dt: 481.32ms | tok/sec: 1,089,267 | mfu: 48.07 | total time: 37.14m
step 04541/21400 (21.22%) | loss: 3.005798 | grad norm: 0.1712 | lrm: 1.00 | dt: 480.53ms | tok/sec: 1,091,062 | mfu: 48.15 | total time: 37.15m
step 04542/21400 (21.22%) | loss: 3.008071 | grad norm: 0.2099 | lrm: 1.00 | dt: 481.20ms | tok/sec: 1,089,539 | mfu: 48.08 | total time: 37.16m
step 04543/21400 (21.23%) | loss: 2.991470 | grad norm: 0.2042 | lrm: 1.00 | dt: 482.69ms | tok/sec: 1,086,183 | mfu: 47.94 | total time: 37.16m
step 04544/21400 (21.23%) | loss: 2.987995 | grad norm: 0.1594 | lrm: 1.00 | dt: 481.14ms | tok/sec: 1,089,688 | mfu: 48.09 | total time: 37.17m
step 04545/21400 (21.24%) | loss: 2.992911 | grad norm: 0.1829 | lrm: 1.00 | dt: 480.30ms | tok/sec: 1,091,579 | mfu: 48.17 | total time: 37.18m
step 04546/21400 (21.24%) | loss: 2.995922 | grad norm: 0.1783 | lrm: 1.00 | dt: 480.44ms | tok/sec: 1,091,277 | mfu: 48.16 | total time: 37.19m
step 04547/21400 (21.25%) | loss: 3.011313 | grad norm: 0.1753 | lrm: 1.00 | dt: 479.85ms | tok/sec: 1,092,615 | mfu: 48.22 | total time: 37.20m
step 04548/21400 (21.25%) | loss: 3.015477 | grad norm: 0.1959 | lrm: 1.00 | dt: 480.78ms | tok/sec: 1,090,485 | mfu: 48.13 | total time: 37.20m
step 04549/21400 (21.26%) | loss: 3.023151 | grad norm: 0.1829 | lrm: 1.00 | dt: 480.27ms | tok/sec: 1,091,654 | mfu: 48.18 | total time: 37.21m
step 04550/21400 (21.26%) | loss: 3.038662 | grad norm: 0.1789 | lrm: 1.00 | dt: 484.26ms | tok/sec: 1,082,648 | mfu: 47.78 | total time: 37.22m
step 04551/21400 (21.27%) | loss: 3.053564 | grad norm: 0.2134 | lrm: 1.00 | dt: 482.94ms | tok/sec: 1,085,624 | mfu: 47.91 | total time: 37.23m
step 04552/21400 (21.27%) | loss: 3.051961 | grad norm: 0.1731 | lrm: 1.00 | dt: 481.67ms | tok/sec: 1,088,482 | mfu: 48.04 | total time: 37.24m
step 04553/21400 (21.28%) | loss: 3.060288 | grad norm: 0.1846 | lrm: 1.00 | dt: 480.91ms | tok/sec: 1,090,210 | mfu: 48.11 | total time: 37.24m
step 04554/21400 (21.28%) | loss: 3.045925 | grad norm: 0.2005 | lrm: 1.00 | dt: 483.54ms | tok/sec: 1,084,278 | mfu: 47.85 | total time: 37.25m
step 04555/21400 (21.29%) | loss: 3.040373 | grad norm: 0.1694 | lrm: 1.00 | dt: 478.95ms | tok/sec: 1,094,664 | mfu: 48.31 | total time: 37.26m
step 04556/21400 (21.29%) | loss: 3.029076 | grad norm: 0.1676 | lrm: 1.00 | dt: 481.88ms | tok/sec: 1,087,998 | mfu: 48.02 | total time: 37.27m
step 04557/21400 (21.29%) | loss: 3.025638 | grad norm: 0.1646 | lrm: 1.00 | dt: 479.54ms | tok/sec: 1,093,312 | mfu: 48.25 | total time: 37.28m
step 04558/21400 (21.30%) | loss: 3.030570 | grad norm: 0.1873 | lrm: 1.00 | dt: 480.11ms | tok/sec: 1,092,020 | mfu: 48.19 | total time: 37.28m
step 04559/21400 (21.30%) | loss: 3.027934 | grad norm: 0.1929 | lrm: 1.00 | dt: 480.05ms | tok/sec: 1,092,145 | mfu: 48.20 | total time: 37.29m
step 04560/21400 (21.31%) | loss: 3.028132 | grad norm: 0.1699 | lrm: 1.00 | dt: 480.15ms | tok/sec: 1,091,921 | mfu: 48.19 | total time: 37.30m
step 04561/21400 (21.31%) | loss: 3.024641 | grad norm: 0.1798 | lrm: 1.00 | dt: 480.63ms | tok/sec: 1,090,841 | mfu: 48.14 | total time: 37.31m
step 04562/21400 (21.32%) | loss: 3.034266 | grad norm: 0.1751 | lrm: 1.00 | dt: 480.40ms | tok/sec: 1,091,362 | mfu: 48.16 | total time: 37.32m
step 04563/21400 (21.32%) | loss: 3.031284 | grad norm: 0.1645 | lrm: 1.00 | dt: 479.51ms | tok/sec: 1,093,375 | mfu: 48.25 | total time: 37.32m
step 04564/21400 (21.33%) | loss: 3.035617 | grad norm: 0.1861 | lrm: 1.00 | dt: 481.72ms | tok/sec: 1,088,369 | mfu: 48.03 | total time: 37.33m
step 04565/21400 (21.33%) | loss: 3.037222 | grad norm: 0.1737 | lrm: 1.00 | dt: 482.96ms | tok/sec: 1,085,575 | mfu: 47.91 | total time: 37.34m
step 04566/21400 (21.34%) | loss: 3.032375 | grad norm: 0.1770 | lrm: 1.00 | dt: 480.30ms | tok/sec: 1,091,573 | mfu: 48.17 | total time: 37.35m
step 04567/21400 (21.34%) | loss: 3.030824 | grad norm: 0.1701 | lrm: 1.00 | dt: 482.56ms | tok/sec: 1,086,483 | mfu: 47.95 | total time: 37.36m
step 04568/21400 (21.35%) | loss: 3.017872 | grad norm: 0.1672 | lrm: 1.00 | dt: 481.82ms | tok/sec: 1,088,142 | mfu: 48.02 | total time: 37.36m
step 04569/21400 (21.35%) | loss: 3.001851 | grad norm: 0.1817 | lrm: 1.00 | dt: 478.79ms | tok/sec: 1,095,024 | mfu: 48.33 | total time: 37.37m
step 04570/21400 (21.36%) | loss: 3.009767 | grad norm: 0.1773 | lrm: 1.00 | dt: 480.86ms | tok/sec: 1,090,304 | mfu: 48.12 | total time: 37.38m
step 04571/21400 (21.36%) | loss: 3.007292 | grad norm: 0.1790 | lrm: 1.00 | dt: 480.04ms | tok/sec: 1,092,172 | mfu: 48.20 | total time: 37.39m
step 04572/21400 (21.36%) | loss: 3.009226 | grad norm: 0.1686 | lrm: 1.00 | dt: 478.52ms | tok/sec: 1,095,649 | mfu: 48.35 | total time: 37.40m
step 04573/21400 (21.37%) | loss: 3.019118 | grad norm: 0.1763 | lrm: 1.00 | dt: 481.63ms | tok/sec: 1,088,559 | mfu: 48.04 | total time: 37.40m
step 04574/21400 (21.37%) | loss: 3.006448 | grad norm: 0.1867 | lrm: 1.00 | dt: 479.85ms | tok/sec: 1,092,598 | mfu: 48.22 | total time: 37.41m
step 04575/21400 (21.38%) | loss: 3.004555 | grad norm: 0.1689 | lrm: 1.00 | dt: 482.01ms | tok/sec: 1,087,704 | mfu: 48.00 | total time: 37.42m
step 04576/21400 (21.38%) | loss: 3.006793 | grad norm: 0.1735 | lrm: 1.00 | dt: 479.51ms | tok/sec: 1,093,375 | mfu: 48.25 | total time: 37.43m
step 04577/21400 (21.39%) | loss: 3.007653 | grad norm: 0.1733 | lrm: 1.00 | dt: 480.02ms | tok/sec: 1,092,216 | mfu: 48.20 | total time: 37.44m
step 04578/21400 (21.39%) | loss: 3.001142 | grad norm: 0.4426 | lrm: 1.00 | dt: 480.97ms | tok/sec: 1,090,065 | mfu: 48.11 | total time: 37.44m
step 04579/21400 (21.40%) | loss: 3.010251 | grad norm: 0.2103 | lrm: 1.00 | dt: 479.90ms | tok/sec: 1,092,504 | mfu: 48.21 | total time: 37.45m
step 04580/21400 (21.40%) | loss: 3.014552 | grad norm: 0.2027 | lrm: 1.00 | dt: 480.69ms | tok/sec: 1,090,702 | mfu: 48.14 | total time: 37.46m
step 04581/21400 (21.41%) | loss: 3.023710 | grad norm: 0.1803 | lrm: 1.00 | dt: 480.23ms | tok/sec: 1,091,739 | mfu: 48.18 | total time: 37.47m
step 04582/21400 (21.41%) | loss: 3.011651 | grad norm: 0.1859 | lrm: 1.00 | dt: 481.78ms | tok/sec: 1,088,225 | mfu: 48.03 | total time: 37.48m
step 04583/21400 (21.42%) | loss: 3.002562 | grad norm: 0.1797 | lrm: 1.00 | dt: 480.74ms | tok/sec: 1,090,575 | mfu: 48.13 | total time: 37.48m
step 04584/21400 (21.42%) | loss: 2.993134 | grad norm: 0.1642 | lrm: 1.00 | dt: 481.15ms | tok/sec: 1,089,656 | mfu: 48.09 | total time: 37.49m
step 04585/21400 (21.43%) | loss: 2.996845 | grad norm: 0.1834 | lrm: 1.00 | dt: 482.93ms | tok/sec: 1,085,630 | mfu: 47.91 | total time: 37.50m
step 04586/21400 (21.43%) | loss: 3.000371 | grad norm: 0.1725 | lrm: 1.00 | dt: 482.12ms | tok/sec: 1,087,472 | mfu: 47.99 | total time: 37.51m
step 04587/21400 (21.43%) | loss: 3.000872 | grad norm: 0.1777 | lrm: 1.00 | dt: 481.33ms | tok/sec: 1,089,251 | mfu: 48.07 | total time: 37.52m
step 04588/21400 (21.44%) | loss: 2.992903 | grad norm: 0.1923 | lrm: 1.00 | dt: 479.21ms | tok/sec: 1,094,056 | mfu: 48.28 | total time: 37.52m
step 04589/21400 (21.44%) | loss: 2.998629 | grad norm: 0.1732 | lrm: 1.00 | dt: 483.14ms | tok/sec: 1,085,173 | mfu: 47.89 | total time: 37.53m
step 04590/21400 (21.45%) | loss: 2.991736 | grad norm: 0.1887 | lrm: 1.00 | dt: 478.34ms | tok/sec: 1,096,059 | mfu: 48.37 | total time: 37.54m
step 04591/21400 (21.45%) | loss: 2.982550 | grad norm: 0.2024 | lrm: 1.00 | dt: 480.63ms | tok/sec: 1,090,841 | mfu: 48.14 | total time: 37.55m
step 04592/21400 (21.46%) | loss: 3.000801 | grad norm: 0.1773 | lrm: 1.00 | dt: 479.14ms | tok/sec: 1,094,227 | mfu: 48.29 | total time: 37.56m
step 04593/21400 (21.46%) | loss: 2.991018 | grad norm: 0.1887 | lrm: 1.00 | dt: 479.05ms | tok/sec: 1,094,428 | mfu: 48.30 | total time: 37.56m
step 04594/21400 (21.47%) | loss: 2.990925 | grad norm: 0.1935 | lrm: 1.00 | dt: 482.30ms | tok/sec: 1,087,066 | mfu: 47.97 | total time: 37.57m
step 04595/21400 (21.47%) | loss: 2.983462 | grad norm: 0.1771 | lrm: 1.00 | dt: 480.56ms | tok/sec: 1,090,988 | mfu: 48.15 | total time: 37.58m
step 04596/21400 (21.48%) | loss: 2.984225 | grad norm: 0.2137 | lrm: 1.00 | dt: 481.95ms | tok/sec: 1,087,840 | mfu: 48.01 | total time: 37.59m
step 04597/21400 (21.48%) | loss: 2.983976 | grad norm: 0.1768 | lrm: 1.00 | dt: 480.91ms | tok/sec: 1,090,198 | mfu: 48.11 | total time: 37.60m
step 04598/21400 (21.49%) | loss: 2.989523 | grad norm: 0.1654 | lrm: 1.00 | dt: 480.37ms | tok/sec: 1,091,436 | mfu: 48.17 | total time: 37.60m
step 04599/21400 (21.49%) | loss: 2.979207 | grad norm: 0.1843 | lrm: 1.00 | dt: 481.05ms | tok/sec: 1,089,876 | mfu: 48.10 | total time: 37.61m
step 04600/21400 (21.50%) | loss: 2.975146 | grad norm: 0.1650 | lrm: 1.00 | dt: 482.09ms | tok/sec: 1,087,538 | mfu: 48.00 | total time: 37.62m
step 04601/21400 (21.50%) | loss: 2.973623 | grad norm: 0.1676 | lrm: 1.00 | dt: 479.86ms | tok/sec: 1,092,592 | mfu: 48.22 | total time: 37.63m
step 04602/21400 (21.50%) | loss: 2.973315 | grad norm: 0.1634 | lrm: 1.00 | dt: 483.04ms | tok/sec: 1,085,394 | mfu: 47.90 | total time: 37.64m
step 04603/21400 (21.51%) | loss: 2.985093 | grad norm: 0.1984 | lrm: 1.00 | dt: 480.78ms | tok/sec: 1,090,490 | mfu: 48.13 | total time: 37.64m
step 04604/21400 (21.51%) | loss: 2.991770 | grad norm: 0.1749 | lrm: 1.00 | dt: 478.64ms | tok/sec: 1,095,381 | mfu: 48.34 | total time: 37.65m
step 04605/21400 (21.52%) | loss: 2.999580 | grad norm: 0.2095 | lrm: 1.00 | dt: 481.40ms | tok/sec: 1,089,095 | mfu: 48.06 | total time: 37.66m
step 04606/21400 (21.52%) | loss: 3.000740 | grad norm: 0.1644 | lrm: 1.00 | dt: 478.56ms | tok/sec: 1,095,548 | mfu: 48.35 | total time: 37.67m
step 04607/21400 (21.53%) | loss: 2.992429 | grad norm: 0.1876 | lrm: 1.00 | dt: 482.14ms | tok/sec: 1,087,409 | mfu: 47.99 | total time: 37.68m
step 04608/21400 (21.53%) | loss: 2.988360 | grad norm: 0.1794 | lrm: 1.00 | dt: 479.56ms | tok/sec: 1,093,257 | mfu: 48.25 | total time: 37.68m
step 04609/21400 (21.54%) | loss: 2.990397 | grad norm: 0.1731 | lrm: 1.00 | dt: 477.83ms | tok/sec: 1,097,236 | mfu: 48.42 | total time: 37.69m
step 04610/21400 (21.54%) | loss: 2.996660 | grad norm: 0.1924 | lrm: 1.00 | dt: 480.41ms | tok/sec: 1,091,336 | mfu: 48.16 | total time: 37.70m
step 04611/21400 (21.55%) | loss: 2.988590 | grad norm: 0.1790 | lrm: 1.00 | dt: 479.91ms | tok/sec: 1,092,463 | mfu: 48.21 | total time: 37.71m
step 04612/21400 (21.55%) | loss: 2.984619 | grad norm: 0.1978 | lrm: 1.00 | dt: 480.90ms | tok/sec: 1,090,211 | mfu: 48.11 | total time: 37.72m
step 04613/21400 (21.56%) | loss: 2.982412 | grad norm: 0.1702 | lrm: 1.00 | dt: 479.32ms | tok/sec: 1,093,817 | mfu: 48.27 | total time: 37.72m
step 04614/21400 (21.56%) | loss: 2.990213 | grad norm: 0.1763 | lrm: 1.00 | dt: 481.73ms | tok/sec: 1,088,350 | mfu: 48.03 | total time: 37.73m
step 04615/21400 (21.57%) | loss: 2.991448 | grad norm: 0.1689 | lrm: 1.00 | dt: 480.08ms | tok/sec: 1,092,093 | mfu: 48.20 | total time: 37.74m
step 04616/21400 (21.57%) | loss: 2.983069 | grad norm: 0.1831 | lrm: 1.00 | dt: 481.64ms | tok/sec: 1,088,546 | mfu: 48.04 | total time: 37.75m
step 04617/21400 (21.57%) | loss: 2.985795 | grad norm: 0.1704 | lrm: 1.00 | dt: 481.04ms | tok/sec: 1,089,916 | mfu: 48.10 | total time: 37.76m
step 04618/21400 (21.58%) | loss: 2.987010 | grad norm: 0.1627 | lrm: 1.00 | dt: 480.93ms | tok/sec: 1,090,149 | mfu: 48.11 | total time: 37.76m
step 04619/21400 (21.58%) | loss: 2.996403 | grad norm: 0.1829 | lrm: 1.00 | dt: 481.04ms | tok/sec: 1,089,909 | mfu: 48.10 | total time: 37.77m
step 04620/21400 (21.59%) | loss: 2.997223 | grad norm: 0.1830 | lrm: 1.00 | dt: 480.76ms | tok/sec: 1,090,546 | mfu: 48.13 | total time: 37.78m
step 04621/21400 (21.59%) | loss: 2.994369 | grad norm: 0.1791 | lrm: 1.00 | dt: 482.19ms | tok/sec: 1,087,302 | mfu: 47.99 | total time: 37.79m
step 04622/21400 (21.60%) | loss: 3.009854 | grad norm: 0.1976 | lrm: 1.00 | dt: 480.35ms | tok/sec: 1,091,476 | mfu: 48.17 | total time: 37.80m
step 04623/21400 (21.60%) | loss: 3.007065 | grad norm: 0.1786 | lrm: 1.00 | dt: 481.14ms | tok/sec: 1,089,682 | mfu: 48.09 | total time: 37.80m
step 04624/21400 (21.61%) | loss: 3.012564 | grad norm: 0.1794 | lrm: 1.00 | dt: 480.43ms | tok/sec: 1,091,282 | mfu: 48.16 | total time: 37.81m
step 04625/21400 (21.61%) | loss: 3.011540 | grad norm: 0.1747 | lrm: 1.00 | dt: 479.24ms | tok/sec: 1,093,998 | mfu: 48.28 | total time: 37.82m
step 04626/21400 (21.62%) | loss: 3.029146 | grad norm: 0.1792 | lrm: 1.00 | dt: 482.96ms | tok/sec: 1,085,575 | mfu: 47.91 | total time: 37.83m
step 04627/21400 (21.62%) | loss: 3.043513 | grad norm: 0.1916 | lrm: 1.00 | dt: 480.03ms | tok/sec: 1,092,205 | mfu: 48.20 | total time: 37.84m
step 04628/21400 (21.63%) | loss: 3.037938 | grad norm: 0.1632 | lrm: 1.00 | dt: 480.03ms | tok/sec: 1,092,199 | mfu: 48.20 | total time: 37.84m
step 04629/21400 (21.63%) | loss: 3.023130 | grad norm: 0.1831 | lrm: 1.00 | dt: 479.31ms | tok/sec: 1,093,831 | mfu: 48.27 | total time: 37.85m
step 04630/21400 (21.64%) | loss: 2.988216 | grad norm: 0.2050 | lrm: 1.00 | dt: 479.90ms | tok/sec: 1,092,493 | mfu: 48.21 | total time: 37.86m
step 04631/21400 (21.64%) | loss: 2.978487 | grad norm: 0.1982 | lrm: 1.00 | dt: 480.62ms | tok/sec: 1,090,860 | mfu: 48.14 | total time: 37.87m
